p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0105706089771445	0.0679322160146443	0.077	0.112	1	Ptcd2	other
0.0105935179397611	-0.002166997993029	0.055	0.084	1	Ifnar2	other
0.0105961476746922	-0.132294775450967	0.046	0.073	1	Ric8a	other
0.0106076831878849	-0.477164877005628	0.012	0.026	1	Galt	other
0.0106076831878849	-0.264300427001899	0.012	0.026	1	Syt9	other
0.010637775796903	0.183734266909443	0.071	0.106	1	Bcl2l2	other
0.0106476628663224	0.110886097430051	0.042	0.068	1	Gpr21	other
0.0106582709990734	-0.0895661309835663	0.056	0.085	1	Slu7	other
0.0106679608056196	0.0297222130915489	0.063	0.094	1	Pfn2	other
0.0106714557234033	-0.317059803914406	0.023	0.042	1	Auh	other
0.010676978084145	-1.04185316002338	0.011	0.025	1	Gm17067	other
0.0106866065708318	0.0715137127580308	0.065	0.096	1	Gm20274	other
0.0106999824475678	0.0503717325441613	0.146	0.198	1	Mrps34	other
0.0107029973996292	-0.0555808900570387	0.021	0.039	1	Sun2	other
0.0107070229082262	0.00989004997026166	0.091	0.129	1	Rnaseh2b	other
0.0107072328652851	0.234957941738305	0.126	0.175	1	Cebpg	other
0.0107131107891925	-0.0397519422480821	0.024	0.043	1	Plin2	other
0.0107164173585839	0.177136706690583	0.191	0.255	1	Ccdc59	other
0.0107233466408423	0.159128500636722	0.201	0.27	1	Nsa2	other
0.010724933661678	0.0531666742063401	0.074	0.108	1	Smim15	other
0.0107495525652915	0.123332161376287	0.081	0.117	1	Mboat2	other
0.0107499365525843	-0.00348595769082927	0.021	0.039	1	Cbr3	other
0.0107523799958556	-0.0236132562294262	0.052	0.079	1	Zfp580	other
0.0107783346510125	0.0537559783955923	0.406	0.553	1	Rps16-ps2	other
0.010785475765689	-0.0642209473568722	0.033	0.056	1	Gm6871	other
0.0108090278517325	0.24260720181744	0.039	0.064	1	Gm37018	other
0.0108216820143249	-0.377318130371672	0.012	0.026	1	Inafm2	other
0.010831941650323	0.250123735709927	0.177	0.24	1	Por	other
0.0108464668099467	0.100853205707165	0.027	0.048	1	Zfp37	other
0.0108823671214113	-0.179507383367554	0.048	0.075	1	Zfp125	other
0.0108929839585845	0.20334973025656	0.103	0.144	1	Adprhl2	other
0.0109039203968446	-0.427942890276523	0.026	0.047	1	Caskin2	other
0.0109369222783738	0.179549227011593	0.146	0.201	1	Copz1	other
0.0109372298893801	0.24489328132133	0.146	0.201	1	Mrps9	other
0.0109472200618376	0.00681973271657643	0.017	0.033	1	Maneal	other
0.0109639573625822	-0.163832975858793	0.023	0.042	1	Hs1bp3	other
