p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.709049907052572	-0.107868720890592	0.349	0.34	1	Ipo7	other
0.709081025088692	-0.0402726431662623	0.02	0.019	1	Tbc1d22a	other
0.709134734568417	-0.300848994979441	0.082	0.078	1	Rgs19	other
0.709481287155164	-0.162763766316954	0.164	0.164	1	Krit1	other
0.709868245606848	-0.0855506820529217	0.174	0.167	1	Ube2a	other
0.709909876009159	-0.0452946458641019	0.021	0.02	1	A730017L22Rik	other
0.709978378783792	0.185209740705201	0.028	0.026	1	Dpysl4	other
0.710062660158446	0.113883082071872	0.043	0.042	1	Hoxa4	HoxABCD
0.710115263544196	-0.199787867148091	0.044	0.042	1	Gatd3a	other
0.710182775172913	-0.228868280453751	0.164	0.164	1	Arih2	other
0.710231645334815	0.0350041409005653	0.031	0.033	1	Gm7887	other
0.710259019931929	-0.110556692355371	0.146	0.148	1	Atf7	other
0.710746863300737	-0.411229505271351	0.013	0.014	1	Gm43188	other
0.711158429373513	-0.0119651851529881	0.014	0.013	1	Clec11a	other
0.711484620620913	-0.0321259886597103	0.118	0.114	1	Irf2bp2	other
0.711692278541018	0.0476025766523263	0.025	0.024	1	Slc39a11	other
0.711745663805393	-0.250896234184764	0.079	0.081	1	Nphp3	other
0.711884925668542	-0.0160332434783044	0.014	0.013	1	Gm29237	other
0.712101029060207	0.0334253639397493	0.072	0.07	1	Rpl36-ps2	other
0.712377260387461	-0.152512311458732	0.12	0.115	1	Zfp410	other
0.712404254172855	-0.117128511919275	0.032	0.033	1	Aig1	other
0.712495724310168	-0.477714383568712	0.01	0.011	1	Gm49309	other
0.71254741994208	-0.139083535927434	0.031	0.029	1	Coq10a	other
0.712765411927585	-0.0640429288323505	0.173	0.167	1	Timm17b	other
0.713093582446392	-0.244307701468415	0.042	0.044	1	Sphk2	other
0.713234361843189	-0.116646195793729	0.065	0.062	1	Abraxas1	other
0.713330689566991	-0.169527311546798	0.246	0.243	1	Smarcad1	other
0.713343362500894	-0.022426846978663	0.106	0.102	1	Gga1	other
0.713367358784824	-0.0257784424985201	0.735	0.719	1	Hnrnpk	other
