p_val	avg_diff	pct.1	pct.2	p_val_adj	name
0	4.00813490380897	0.921	0.22	0	Snail1(Zf)/LS174T-SNAIL1.HA-ChIP-Seq(GSE127183)/Homer
0	3.36813540968786	0.857	0.157	0	JASPAR2022-MA0143.2
0	3.5012604555954	0.911	0.212	0	Berger2008-Hoxc13-3127.1
0	4.10715325294117	0.919	0.221	0	Berger2008-Hoxc9-2367.2
0	4.12155926757093	0.925	0.227	0	Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer
0	-4.87776114590673	0.06	0.758	0	JASPAR2022-MA0461.2
0	-4.87776114590673	0.06	0.758	0	ISMARA- Atoh1
0	-4.75454541014673	0.07	0.767	0	JASPAR2022-MA0091.1
0	4.11145036751898	0.921	0.224	0	JASPAR2022-MA0873.1
0	3.63566423254714	0.91	0.213	0	JASPAR2022-MA0885.1
0	4.02497309282155	0.924	0.227	0	JASPAR2022-MA1648.1
0	3.63566423254714	0.91	0.213	0	ISMARA- Dlx2
0	4.05586639174499	0.916	0.22	0	JASPAR2022-MA1501.1
0	2.84520808926544	0.868	0.172	0	ISMARA- Sox30
0	-3.70516456316382	0.065	0.76	0	JASPAR2022-MA0633.1
0	3.99667234973706	0.924	0.229	0	JASPAR2022-MA0522.3
0	-4.37592433127896	0.059	0.754	0	ISMARA- Bhlha15
0	2.64070252011608	0.91	0.215	0	ISMARA- Tbp
0	-4.63635234464294	0.062	0.756	0	JASPAR2022-MA0607.2
0	2.97815905929834	0.853	0.159	0	Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer
0	3.76354010115087	0.915	0.222	0	JASPAR2022-MA0651.2
0	1.91219928487875	0.907	0.214	0	ISMARA- Sp1
0	2.58549657410393	0.91	0.217	0	TATA-Box(TBP)/Promoter/Homer
0	2.63233465770581	0.908	0.216	0	JASPAR2022-MA0108.2
0	-4.51668652170516	0.068	0.76	0	JASPAR2022-MA1618.1
0	1.95150529063409	0.892	0.201	0	JASPAR2022-MA0516.3
0	2.5573680643677	0.906	0.216	0	JASPAR2022-MA0075.1
0	3.84111435046213	0.903	0.213	0	JASPAR2022-MA1500.1
0	2.12733554810612	0.902	0.212	0	Sp1(Zf)/Promoter/Homer
0	1.91653658575395	0.907	0.218	0	JASPAR2022-MA0079.3
0	3.61372343487253	0.923	0.234	0	JASPAR2022-MA0902.1
0	-3.86920354579631	0.062	0.751	0	JASPAR2022-MA0623.2
0	3.61372343487253	0.923	0.234	0	ISMARA- Hoxb2
0	3.19016862359983	0.913	0.225	0	JASPAR2022-MA0132.1
0	4.01490235360286	0.913	0.225	0	JASPAR2022-MA1497.1
0	1.90638780353065	0.894	0.206	0	JASPAR2022-MA0079.5
0	3.16626304355204	0.906	0.218	0	Berger2008-Barhl2-3868.1
0	-4.4276543352377	0.066	0.754	0	JASPAR2022-MA0623.1
0	-3.86646736131507	0.175	0.863	0	JASPAR2022-MA0801.1
0	-3.86646736131507	0.175	0.863	0	JASPAR2022-MA0803.1
0	-4.07123773696546	0.18	0.868	0	JASPAR2022-MA0806.1
0	-3.86646736131507	0.175	0.863	0	ISMARA- Tbx15
0	-4.07123773696546	0.18	0.868	0	ISMARA- Tbx4
0	-4.07123773696546	0.18	0.868	0	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)/Homer
0	2.63223439812168	0.907	0.22	0	JASPAR2022-MA0108.1
0	3.44694069476219	0.908	0.222	0	JASPAR2022-MA0063.1
0	3.37845068264843	0.906	0.22	0	JASPAR2022-MA0125.1
0	3.71113096321564	0.928	0.242	0	JASPAR2022-MA0661.1
0	2.87267385877203	0.892	0.206	0	ISMARA- Barhl1
0	3.44694069476219	0.908	0.222	0	ISMARA- Nkx2-3
0	3.54729793063559	0.91	0.224	0	Dlx3(Homeobox)/Kerainocytes-Dlx3-ChIP-Seq(GSE89884)/Homer
0	-4.1315775052021	0.064	0.75	0	JASPAR2022-MA0678.1
0	3.54133159379205	0.914	0.229	0	JASPAR2022-MA0890.1
0	1.95974423306792	0.897	0.213	0	JASPAR2022-MA0742.2
0	3.41196442209599	0.904	0.22	0	JASPAR2022-MA1498.2
0	-4.06631937048661	0.065	0.748	0	JASPAR2022-MA0827.1
0	-4.06631937048661	0.065	0.748	0	ISMARA- Olig3
0	2.86881254569082	0.85	0.167	0	ISMARA- Sox6
0	2.86881254569082	0.85	0.167	0	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer
0	-4.20128988139041	0.068	0.75	0	JASPAR2022-MA0668.1
0	2.88423021346394	0.854	0.172	0	JASPAR2022-MA0868.2
0	-3.97144943133155	0.069	0.751	0	ISMARA- Bhlhe22
0	-4.20128988139041	0.068	0.75	0	ISMARA- Neurod2
0	-3.97174792897365	0.069	0.75	0	JASPAR2022-MA0817.1
0	-4.16363545489299	0.069	0.75	0	JASPAR2022-MA0818.2
0	2.96290460579861	0.896	0.215	0	ISMARA- Gbx2
0	3.53194851856843	0.907	0.227	0	JASPAR2022-MA0723.2
0	-3.87878728602914	0.063	0.742	0	JASPAR2022-MA0818.1
0	3.74462558649633	0.906	0.227	0	JASPAR2022-MA1559.1
0	1.95702389205383	0.897	0.218	0	JASPAR2022-MA0740.2
0	3.02623150037193	0.903	0.224	0	Berger2008-Hoxb6-3428.2
0	-3.87878728602914	0.063	0.742	0	ISMARA- Bhlhe23
0	3.16901521007043	0.92	0.241	0	DLX2(Homeobox)/BasalGanglia-Dlx2-ChIP-seq(GSE124936)/Homer
0	3.66528629751428	0.92	0.242	0	JASPAR2022-MA1631.1
0	-3.98566978550067	0.063	0.74	0	ISMARA- Neurog2
0	3.09097118056574	0.897	0.221	0	ISMARA- Hmx3
0	3.24333036256364	0.902	0.227	0	Berger2008-Msx3-3206.1
0	3.24333036256364	0.902	0.227	0	ISMARA- Msx3
0	3.24713856972814	0.905	0.231	0	Berger2008-Barhl1-2590.2
0	3.73338609198363	0.92	0.246	0	ISMARA- Tcf4
0	3.48886197056122	0.91	0.237	0	JASPAR2022-MA0903.1
0	3.69923438322392	0.918	0.245	0	JASPAR2022-MA0830.2
0	-3.99264522119668	0.091	0.764	0	Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer
0	3.32029868186031	0.905	0.233	0	JASPAR2022-MA0666.2
0	3.32029868186031	0.905	0.233	0	JASPAR2022-MA0708.2
0	3.35591158078338	0.909	0.237	0	Berger2008-Hoxa6-1040.1
0	2.11327762478191	0.905	0.233	0	Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer
0	3.12164992573563	0.893	0.222	0	Berger2008-Hoxa13-3126.1
