p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0167872864526158	0.63236819645369	0.119	0.078	1	Gm16089	other
0.0168313158991813	0.17254609740971	0.583	0.494	1	Mrpl2	other
0.0168617369397126	0.994372907674391	0.073	0.042	1	B230217C12Rik	other
0.0168721642699218	0.764469422978163	0.067	0.037	1	Tmem9b	other
0.0168811239439423	1.39847835069979	0.018	0.005	1	Gm12827	other
0.0168870446573478	0.333521608853849	0.207	0.151	1	Commd5	other
0.0168873779343206	0.75733145600219	0.062	0.033	1	Zfp612	other
0.0168941012991064	1.20383324839648	0.052	0.027	1	H3c8	other
0.0169209933601913	1.54461307178537	0.028	0.011	1	Prr5l	other
0.0169438996085656	0.608012522036504	0.187	0.139	1	Nradd	other
0.0169487559990833	0.364187943582984	0.313	0.25	1	Nans	other
0.0169524896016999	0.673407800071718	0.111	0.072	1	Cd9	other
0.0169712340930508	-1.41740284653728	0.008	0.029	1	Cpeb3	other
0.0169980113829239	0.682222573384317	0.06	0.031	1	Spsb1	other
0.0170226468644704	0.920752831161407	0.067	0.037	1	Zc4h2	other
0.0171112786139619	1.4645908889625	0.028	0.011	1	Hacd4	other
0.01711782708798	0.394361420052901	0.288	0.228	1	Commd8	other
0.0171198119474154	-0.195646736509291	0.79	0.833	1	Laptm4a	other
0.017137011327671	0.250134030194911	0.516	0.447	1	Smu1	other
0.017138346290006	0.168678144654717	0.699	0.629	1	Mcm3	other
0.017213864183297	0.524761934379172	0.098	0.061	1	Bicc1	other
0.0172323484507889	-1.00042215647959	0.008	0.029	1	Gm37510	other
0.017272156465811	-0.465468532777572	0.259	0.317	1	Sdc1	other
0.0172739931920718	-0.979718038502549	0.034	0.067	1	Cldn11	other
0.0173974601426018	-0.26265685255742	0.256	0.324	1	Ccnt1	other
0.017404901095497	-0.0670670174805856	1	1	1	Serbp1	other
0.0174483207318603	-0.380818601303912	0.199	0.262	1	Ep300	other
0.0175130930785111	0.135736771627293	0.837	0.79	1	Pdia3	other
0.0175164642965003	-0.545358949543242	0.124	0.177	1	Usp29	other
0.0176104998373158	-0.382793219680803	0.251	0.314	1	Cspp1	other
0.0176168001276864	0.185893999164905	0.692	0.634	1	Pbdc1	other
0.0176262540854421	0.134521020808187	0.948	0.917	1	Krtcap2	other
0.0176315312929259	1.75313066673225	0.023	0.008	1	Kremen1	other
0.017643265704873	0.384694460267968	0.212	0.158	1	Mad1l1	other
0.0176687190617927	1.73639293564094	0.023	0.008	1	Cerox1	other
0.017669375175615	0.634398960602623	0.062	0.033	1	Col11a1	other
