p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
3.88524199801993e-06	0.288348493288466	0.99	0.943	0.126623921957467	Selenoh	other
4.51233900715154e-06	2.43732866233464	0.083	0.01	0.147061640582076	Crmp1	other
5.01009529588839e-06	2.59045604660306	0.089	0.013	0.163284015788299	Pabpc4l	other
5.11486195508133e-06	0.197336306219535	1	1	0.166698465978056	Tmsb10	other
5.60481299863867e-06	0.273788168931925	1	0.985	0.182666460438633	Atp5h	other
7.16143527193868e-06	0.368384313873502	0.948	0.89	0.233398336947753	Calr	other
7.23604676507643e-06	0.247955238850085	0.995	0.98	0.235830000120606	Nedd8	other
7.42738396877382e-06	0.646745429931467	0.401	0.208	0.242065870926307	Cnot10	other
8.17923305566038e-06	-0.14632964997485	1	1	0.266569384517027	Eef1a1	other
8.20438090401781e-06	0.662127846715802	0.672	0.48	0.267388978042844	Cyb5a	other
8.59881693319147e-06	0.552398462670476	0.812	0.662	0.280244042669643	Rex1bd	other
9.17928404147672e-06	0.807436587121591	0.516	0.335	0.299162046195768	Zcchc17	other
1.00855869701861e-05	0.415257437705608	0.911	0.82	0.328699364945334	H2az1	other
1.04718855863842e-05	2.92404266713231	0.078	0.01	0.341289223145847	Fam174b	other
1.10284838665422e-05	0.957357121997352	0.307	0.145	0.359429317694476	Rap2c	other
1.10671635726586e-05	0.280431979391798	0.969	0.948	0.360689927996515	Hnrnpc	other
1.15178211643802e-05	-0.142418613681037	1	1	0.375377309568316	Rpl13a	other
1.16334179397233e-05	-0.538792803332801	0.719	0.79	0.379144724073523	Ppid	other
1.25683454254857e-05	0.502135006887379	0.786	0.655	0.409614945762005	Snrnp40	other
1.31132798544811e-05	0.478137124350809	0.807	0.67	0.427374903737395	Sumo3	other
1.32784520301598e-05	0.228658490041809	1	0.995	0.432758030114939	Ndufa4	other
1.34192009250111e-05	0.269118700413126	0.995	0.998	0.437345177347037	Hint1	other
1.43082319637144e-05	1.31415926499392	0.219	0.09	0.466319587929417	Pim1	other
1.456355918029e-05	0.840901701744225	0.37	0.192	0.474640957244831	Mthfd2l	other
1.6229270861976e-05	-0.606421514476503	0.552	0.63	0.528928166662661	Septin2	other
1.76809969545757e-05	-0.133447910206279	1	1	0.576241371746576	Rpl24	other
1.77579242463206e-05	2.7782181443955	0.062	0.005	0.578748509111834	Slc24a3	other
1.83529121851879e-05	1.13473028637902	0.193	0.07	0.598139761027459	Dusp1	other
1.89360135735768e-05	0.736781090285313	0.516	0.328	0.61714361837644	Rap1a	other
1.94710431391359e-05	0.473471880170698	0.833	0.73	0.634580766947578	Birc5	other
2.07863518099334e-05	-0.6354609394868	0.661	0.738	0.67744799183754	Add3	other
2.11461756227448e-05	-2.0964022208134	0.073	0.202	0.689175009720876	Pgm1	other
2.16894585084491e-05	-1.24210109953369	0.146	0.3	0.706881142248866	Agrn	other
2.22063000727216e-05	0.939906088945751	0.292	0.142	0.72372552567007	Cdipt	other
2.22625352759898e-05	0.705077996933792	0.401	0.215	0.725558287179785	Wdr83os	other
2.40887004669143e-05	0.67268086720347	0.599	0.41	0.785074836917203	Psmd3	other
2.52533397483239e-05	0.67602690238364	0.589	0.395	0.823031595737626	Ppp1r2	other
2.54234174326075e-05	0.447502358196879	0.849	0.807	0.828574597546112	Gm11223	other
2.90798455526807e-05	1.19135646787742	0.26	0.125	0.947741246407417	Magohb	other
2.91320841998009e-05	1.94702735353698	0.125	0.035	0.949443756155712	Lor	other
3.05833979227033e-05	0.426465548584019	0.953	0.865	0.996743521698824	Psmb3	other
3.38743465236422e-05	-0.341022698363688	0.87	0.89	1	Ddx3x	other
3.41095682407702e-05	0.884090874595553	0.333	0.178	1	Cdc27	other
3.43179914834437e-05	0.710904411582077	0.302	0.145	1	Gm10120	other
3.54813471281058e-05	0.515952343656939	0.667	0.478	1	Lrrc59	other
3.64710431219674e-05	-0.981423635327382	0.307	0.45	1	Cdkn1a	other
3.8582206170133e-05	0.587148419901961	0.521	0.315	1	Actn1	other
3.90084453246686e-05	1.23436022134776	0.135	0.04	1	Prr13	other
3.91653118002905e-05	0.295876142000817	0.984	0.94	1	Eif4a1	other
3.94765414490447e-05	0.362255780923496	0.891	0.802	1	Trir	other
3.97851557788452e-05	0.563207293961962	0.594	0.38	1	Fam49b	other
4.01192777729776e-05	-0.272838396161454	0.974	0.978	1	Gas5	other
4.03495611460726e-05	4.81657829951103	0.042	0	1	Gm47887	other
4.03495611460726e-05	4.16627958748124	0.042	0	1	Hoxc5	HoxABCD
4.05933882193956e-05	0.759663989370554	0.411	0.248	1	Tspan31	other
4.13575583325553e-05	0.632984097357943	0.51	0.322	1	Itpa	other
4.24040976015176e-05	-0.763545966552	0.51	0.603	1	Galk1	other
4.28564487562348e-05	0.73724088880023	0.375	0.2	1	Gm6563	other
4.29661102292261e-05	0.386701817707457	0.724	0.52	1	Smarce1	other
4.43288979767578e-05	0.500021427897334	0.818	0.677	1	Cd24a	other
4.46900526578495e-05	0.789615821098684	0.375	0.208	1	Shcbp1	other
4.50105161520437e-05	0.463355987849924	0.844	0.713	1	Ndufb10	other
4.56044218282847e-05	2.09893905223013	0.089	0.018	1	Tmtc2	other
4.64792086664011e-05	1.77010556797974	0.104	0.025	1	D1Ertd622e	other
4.75982031704462e-05	0.75117829719818	0.375	0.21	1	Gm8203	other
4.7938847822108e-05	0.374704327184162	0.88	0.73	1	Sf3b6	other
5.2773659386023e-05	0.661797359082007	0.401	0.22	1	Ufd1	other
5.61928776166596e-05	0.664024226912132	0.552	0.368	1	Fxyd6	other
5.67350387863508e-05	0.733830244029009	0.333	0.17	1	Ndufaf6	other
5.69380846398215e-05	0.579126988451619	0.552	0.362	1	Rnasek	other
5.9346077703648e-05	0.193908141578847	0.995	0.99	1	Hnrnpa0	other
5.94151900708926e-05	-0.337163814631148	0.844	0.9	1	Eprs	other
6.12233283450561e-05	0.430388639876835	0.797	0.64	1	Csnk2b	other
6.29591389163029e-05	0.35335743554709	0.906	0.795	1	Lsm2	other
6.44013252865049e-05	1.06838344621887	0.245	0.115	1	Mtarc2	other
6.69657334103664e-05	0.345131927555021	0.927	0.83	1	Zmat2	other
6.89733697364763e-05	0.766114646607997	0.276	0.132	1	Lactb	other
6.95058345819074e-05	0.654470718140335	0.635	0.472	1	Acat2	other
7.08345402888816e-05	1.35338198038544	0.198	0.085	1	Alas1	other
7.13434357212712e-05	0.401085444490673	0.88	0.723	1	Jpt1	other
7.21571269300618e-05	-2.3688348577174	0.031	0.135	1	Vldlr	other
7.46244317923261e-05	-2.80248162847108	0.01	0.1	1	Ptgds	other
7.51599565411791e-05	0.271928066182507	0.969	0.912	1	Psmb6	other
7.60988266145825e-05	0.207608607336021	1	0.988	1	Ran	other
8.16371262591837e-05	0.557052591912288	0.557	0.36	1	Mff	other
8.40735416715826e-05	-0.66132953940013	0.635	0.682	1	Tbrg1	other
8.44116505478863e-05	0.254017054151086	0.958	0.922	1	Ppp1ca	other
8.57285890780824e-05	4.01597543236415	0.047	0.002	1	Slc25a12	other
8.58827783359723e-05	0.192159112160355	0.995	1	1	Hnrnpab	other
8.74426303595255e-05	0.496432120595311	0.719	0.568	1	Gtf2a2	other
8.95238120556855e-05	1.01010216165083	0.266	0.13	1	Col4a2	other
9.0917701450125e-05	1.57980010787141	0.115	0.032	1	Ablim1	other
9.40049091223414e-05	0.235068108028187	1	0.968	1	Slc25a4	other
9.50383615619577e-05	0.437382619585181	0.781	0.623	1	Mtx2	other
9.72893094234185e-05	0.500558802928986	0.651	0.472	1	Bud31	other
9.9444563622026e-05	-0.105444274695274	1	1	1	Rps5	other
0.000100624220522253	0.630752930472669	0.474	0.3	1	Ptpn2	other
0.000100877171037553	0.388778442529309	0.896	0.738	1	Txnl4a	other
0.000101936172227577	0.429176394540585	0.719	0.537	1	Sap18	other
0.000105616225318268	0.208879958406976	1	0.998	1	mt-Nd4	other
0.000106873934363137	0.364780497445624	0.844	0.738	1	Lsm8	other
0.000111108033357905	0.603034487262722	0.411	0.238	1	Dhx38	other
0.000111980207630729	1.09779158001276	0.177	0.07	1	Epdr1	other
0.000113993049332599	0.671355755654334	0.484	0.322	1	Golm1	other
0.000117248270709483	0.462991777495858	0.734	0.547	1	Znrd2	other
0.000117843577555728	1.31987305926994	0.151	0.055	1	Plpp1	other
0.000121070603616029	-0.14502138540753	1	1	1	Rpl4	other
0.000122697157258482	1.59314818200215	0.125	0.04	1	Cers6	other
0.000124534240566136	0.716045276446254	0.302	0.158	1	Mrpl10	other
0.000124603614932465	4.09702591462914	0.036	0	1	Hoxa6	HoxABCD
0.000124603614932465	4.01629440509806	0.036	0	1	Mpp3	other
0.000126935815815947	1.74467622423418	0.083	0.018	1	Nipa1	other
0.00012877692694921	0.456009863474938	0.865	0.79	1	Uqcrfs1	other
0.000128918834775976	1.11121514404887	0.214	0.095	1	Idnk	other
0.000132027428799124	-0.13309082111497	1	1	1	Rpl35a	other
0.00013242025543957	-0.250344393635048	0.984	0.968	1	Gm11942	other
0.000134989254746344	1.09664523479286	0.286	0.152	1	2610528A11Rik	other
0.000135043467719397	0.245384239532719	0.958	0.92	1	Eny2	other
0.000136438327937047	0.262367155284911	0.964	0.932	1	Macroh2a1	other
0.000140900244843455	0.514631845509106	0.578	0.39	1	Tfg	other
0.000142221542393968	0.34276606675125	0.859	0.765	1	Psmd1	other
0.000142550333598264	-0.608199461237822	0.5	0.598	1	Pdcd10	other
0.000144736609838865	0.477169403182937	0.682	0.488	1	Tomm22	other
0.000144745427396421	0.627301345191765	0.401	0.242	1	Atg3	other
0.000145399301668613	0.733317952940867	0.219	0.095	1	Aar2	other
0.000152796201018323	0.72102391848479	0.328	0.18	1	Zfhx4	other
0.00015652680704424	0.274874910739122	0.974	0.885	1	Magoh	other
0.000157344290466161	0.371820066894917	0.906	0.815	1	Psma6	other
0.000158913774515136	1.69963836695278	0.115	0.035	1	Frat2	other
0.000160067208338744	0.463222655159454	0.714	0.573	1	Psmd13	other
0.000164770628535818	0.801271949577504	0.266	0.132	1	Fut8	other
0.000164908724449018	-0.33039265333963	0.854	0.917	1	Pnn	other
0.00016633105140216	0.603115346490128	0.469	0.288	1	Mtfr1l	other
0.000168804977191269	-0.514673738536506	0.615	0.71	1	Cdca7	other
0.000175531129537194	0.857175254063023	0.26	0.132	1	Twsg1	other
0.000177064881532906	-1.7965790609751	0.068	0.18	1	Pck2	other
0.000184456986922857	-0.393591133040077	0.833	0.885	1	mt-Tt	other
0.000184544936481373	0.65431490568026	0.589	0.4	1	2310033P09Rik	other
0.000190144941235484	0.747112673086945	0.354	0.198	1	Tfdp1	other
0.000191215726994926	0.718238644672048	0.411	0.26	1	Rpp21	other
0.000196186781654344	0.602447988885401	0.521	0.36	1	Msmo1	other
0.00019695756854213	2.52822508689795	0.057	0.007	1	4933431E20Rik	other
0.00019996388430226	0.723191865314848	0.271	0.135	1	Pfn2	other
0.000202669072799651	0.271831258805736	0.984	0.895	1	Polr2f	other
0.000205521338476959	0.664239602380697	0.479	0.322	1	Tubg1	other
0.000207273241965934	-1.03059374978695	0.276	0.402	1	Dact1	other
0.000212175412626271	0.625018337619022	0.557	0.378	1	Mmadhc	other
0.000212877930002366	0.551342354566255	0.568	0.392	1	Pdcl3	other
0.000216278589624596	0.645665037685491	0.484	0.315	1	Npm3	other
0.000218503864297963	2.40218120643881	0.078	0.018	1	Gprc5c	other
0.000220060562141232	1.87728847310306	0.094	0.025	1	5330438D12Rik	other
