p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.285919916868942	-1.1484475843203	0.004	0.01	1	Utf1	other
0.285919916868942	-1.79125378519232	0.004	0.01	1	Gm44553	other
0.285919916868942	-1.38105285220055	0.004	0.01	1	Gm10389	other
0.285919916868942	-1.59971127761073	0.004	0.01	1	Gm29417	other
0.285919916868942	-1.56236598304138	0.004	0.01	1	Kcng2	other
0.285949877323283	0.0976461483355004	0.118	0.094	1	8030462N17Rik	other
0.285957696111648	0.120146980569208	0.78	0.753	1	Pbrm1	other
0.286090520876587	0.581258455093681	0.029	0.019	1	Gm8253	other
0.286144003162224	-0.887269194961656	0.013	0.022	1	Vrtn	other
0.286351194827611	0.156121628399205	0.062	0.046	1	Ppcdc	other
0.286546517557233	-1.45918327599501	0.004	0.01	1	Gm13340	other
0.286546517557233	-1.54903917749431	0.004	0.01	1	Ssc5d	other
0.286546517557233	-1.49343519061471	0.004	0.01	1	Nbeal2	other
0.286546517557233	-1.44534956518439	0.004	0.01	1	A530083I20Rik	other
0.286546517557233	-1.45017267087824	0.004	0.01	1	Gm47218	other
0.286546517557233	-1.58916623054947	0.004	0.01	1	Gm48432	other
0.286578647971541	-0.00483321434433792	0.149	0.12	1	Sestd1	other
0.286672245358972	-0.634796016332301	0.049	0.063	1	Sirt3	other
0.286673821103637	-0.505198496211706	0.051	0.067	1	Mbnl2	other
0.286714150813098	0.117349472985061	0.082	0.063	1	Tube1	other
0.286814749598682	0.226664006401048	0.036	0.024	1	Glud-ps	other
0.28683385741618	0.0369573556269263	0.225	0.187	1	Rbm19	other
0.286913527145263	0.009416008612459	0.51	0.429	1	Rxylt1	other
0.286933210812276	-0.344269005563445	0.267	0.274	1	Hmg20a	other
0.287016501940701	0.207379000316311	0.078	0.06	1	Rftn1	other
0.287047994150649	0.12513267616425	0.452	0.393	1	Mea1	other
0.287055776672328	-0.143863982088107	0.737	0.71	1	Hdlbp	other
0.28717404499174	-1.65670620187359	0.004	0.01	1	Bmp2	other
