p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
1.83233036764355e-20	-0.902824930425951	0.297	0.431	5.9717479011871e-16	Gm8960	other
1.83793486137475e-20	-0.390224374316351	0.799	0.847	5.99001350670644e-16	Ythdc1	other
1.94378035690937e-20	-0.759920975446435	0.428	0.532	6.33497456120333e-16	Dag1	other
2.0404820687264e-20	0.475250564524472	0.709	0.551	6.65013511018619e-16	Bud31	other
2.07542110507589e-20	-0.820588005376832	0.38	0.498	6.76400492355283e-16	Bdp1	other
2.07837267624341e-20	0.279026626206898	0.961	0.903	6.77362438914489e-16	Srsf9	other
2.14808612724023e-20	-0.299452028792648	0.94	0.95	7.00082749728864e-16	Srrm1	other
2.31496838877384e-20	-1.07647291136347	0.189	0.323	7.54471347585283e-16	Rps12-ps9	other
2.487081177969e-20	4.73320240944284	0.05	0.002	8.10564626711877e-16	Hoxa5	HoxABCD
2.50404465866714e-20	0.462853228535647	0.75	0.595	8.16093194706207e-16	Mrps18a	other
2.65933389754435e-20	-0.427262202912804	0.766	0.807	8.6670351054868e-16	Smarcd1	other
2.69762485878771e-20	0.223098645560925	0.998	0.988	8.79182917727504e-16	Tmsb10	other
2.71305237200766e-20	0.400329840958282	0.827	0.718	8.84210898561016e-16	Mrps25	other
2.73082265508558e-20	-2.95287296096401	0.014	0.093	8.9000241151894e-16	H2bc3	other
2.74344640183305e-20	-0.990804196381435	0.215	0.354	8.94116616821409e-16	Hmga2	other
2.78204718137584e-20	-1.86564582027804	0.044	0.143	9.06696996882199e-16	Cspg5	other
3.09965938382237e-20	-0.534295391366612	0.681	0.741	1.01020998978155e-15	Nsrp1	other
3.44456725715586e-20	0.502651933014273	0.698	0.557	1.12261891477967e-15	Pnp	other
3.78300496190163e-20	0.398175267264917	0.779	0.658	1.23291914713336e-15	Med28	other
3.8083339846535e-20	0.666827819525844	0.486	0.327	1.24117412893842e-15	Bckdhb	other
4.06184660793772e-20	-0.344715100265328	0.867	0.889	1.32379642799298e-15	Cebpz	other
4.09427769629052e-20	-0.825642974981684	0.342	0.475	1.33436604399805e-15	Ankrd49	other
4.1179254592654e-20	0.360391057050089	0.873	0.763	1.34207308642919e-15	Ciapin1	other
4.15945842113514e-20	0.497089219105636	0.675	0.513	1.35560909403215e-15	Actr10	other
4.26398218421163e-20	0.360194121145014	0.883	0.77	1.38967443365641e-15	Cisd1	other
4.3891152156413e-20	0.493418522168151	0.64	0.468	1.43045653992966e-15	Gm7536	other
4.57747885013115e-20	-1.77247828804401	0.064	0.171	1.49184613204624e-15	4932422M17Rik	other
5.11810256541171e-20	0.70176323067436	0.394	0.238	1.66804080709333e-15	Arhgdig	other
5.14569819905737e-20	0.985899669360003	0.255	0.127	1.67703450005479e-15	Homer2	other
5.47602499881616e-20	0.361097926853053	0.854	0.727	1.78469130736417e-15	Spc24	other
5.62103461908875e-20	0.499232856054885	0.666	0.507	1.83195139270721e-15	Rab9	other
5.84115663526289e-20	-1.43390680094299	0.105	0.225	1.90369135899853e-15	Gm24357	other
6.1391790902619e-20	1.14063718240916	0.214	0.097	2.00081985730726e-15	Gm16233	other
6.45711999417966e-20	-0.740158886943024	0.418	0.531	2.10443997730309e-15	Hnrnpul1	other
6.65420609280683e-20	0.612673905618229	0.508	0.341	2.16867230770667e-15	Tex30	other
6.70518061289675e-20	-0.918158655486408	0.303	0.426	2.18528541354918e-15	Yeats2	other
6.83356337887327e-20	0.250358191009993	0.977	0.936	2.22712664080859e-15	Gm8420	other
7.23629341811113e-20	0.234784236307357	0.972	0.931	2.3583803878966e-15	Rpl15	other
7.52255155581957e-20	0.605463032357911	0.537	0.376	2.45167477755716e-15	Kti12	other
7.71209198219672e-20	-0.767140575967906	0.367	0.494	2.51344789791773e-15	Rpl19-ps7	other
7.80298324872024e-20	-1.16088995973458	0.217	0.346	2.54307027059041e-15	Meis2	other
7.85523826435314e-20	-1.14226293951991	0.169	0.296	2.56010070273533e-15	Hmg20a	other
7.9884365780749e-20	0.377268959189698	0.831	0.706	2.60351136516039e-15	Higd2a	other
8.18347191047776e-20	-0.821811251587603	0.319	0.453	2.66707533034381e-15	Blm	other
8.20901385547712e-20	0.702156112423042	0.447	0.292	2.67539970563855e-15	Cog8	other
8.21190092487445e-20	-1.78765031932388	0.047	0.148	2.67634063042583e-15	Gm42508	other
8.95828179626884e-20	0.564262397386885	0.551	0.399	2.91959362022198e-15	Atp6v1c1	other
9.46608498432077e-20	0.331083773980827	0.91	0.826	3.08509175723998e-15	Mak16	other
1.00770982574703e-19	0.521367410531166	0.609	0.45	3.28422709309215e-15	Cdc26	other
1.01329824573546e-19	-0.776824398040145	0.361	0.486	3.30244031267644e-15	Atxn2	other
1.03348583998031e-19	1.41696234888396	0.134	0.044	3.36823370107981e-15	Glud-ps	other
1.06064651001381e-19	0.851233059235216	0.3	0.162	3.456753040786e-15	Mindy3	other
1.10544913713266e-19	-0.489996226888945	0.674	0.736	3.60276928282907e-15	Senp6	other
1.17644002036495e-19	0.71496102634529	0.43	0.275	3.83413567037142e-15	Anxa7	other
1.17978747029807e-19	-0.451829593299766	0.742	0.787	3.84504534444844e-15	Zc3h13	other
1.21658844918421e-19	0.531106943467633	0.627	0.481	3.96498341473625e-15	Degs1	other
1.21767200926395e-19	-0.693071734605804	0.431	0.549	3.96851484539213e-15	Map3k4	other
1.22704614368559e-19	0.426923452187924	0.793	0.661	3.99906608688571e-15	Nifk	other
1.23200176724427e-19	0.204397768545913	0.995	0.979	4.0152169596258e-15	Ndufb8	other
1.2343662602227e-19	-0.677494600069541	0.463	0.568	4.02292307869179e-15	Col18a1	other
1.23989690702917e-19	-0.771066878229777	0.359	0.486	4.04094800969878e-15	Smg6	other
1.35429139689897e-19	1.00034981104536	0.264	0.135	4.41377109163343e-15	Wnt5b	other
1.37474889836096e-19	0.402556860270932	0.791	0.654	4.48044413464822e-15	Pam16	other
1.52255031679073e-19	-0.510454148558557	0.625	0.697	4.96214373745267e-15	Rps15a-ps6	other
1.55011227325325e-19	0.473687541417881	0.684	0.524	5.05197090975965e-15	Got1	other
1.58921666448954e-19	0.63968496091256	0.48	0.32	5.17941603123787e-15	Usf1	other
1.69705342457859e-19	-0.97012554709787	0.25	0.378	5.53086681604409e-15	Frem2	other
1.7536153850896e-19	0.647127724925517	0.508	0.349	5.71520790154551e-15	Crip1	other
1.76557561224906e-19	-0.34535025070325	0.878	0.902	5.75418747788092e-15	Hells	other
1.77085838701107e-19	0.828103160221336	0.34	0.201	5.77140456910777e-15	Zfp985	other
1.77527121305161e-19	0.246145107996611	0.984	0.958	5.78578641045649e-15	Tkt	other
1.92030007918402e-19	0.261636981442154	0.983	0.945	6.25844998806865e-15	Ndufa11	other
2.01708945615844e-19	0.541628825420055	0.533	0.354	6.57389624656597e-15	Zmat5	other
2.18705587411505e-19	-0.363156031909286	0.835	0.858	7.12783379932835e-15	Csde1	other
2.28276497632492e-19	-0.853836931147769	0.283	0.417	7.43975933434056e-15	2310009B15Rik	other
2.49040634614253e-19	0.783795022353994	0.343	0.197	8.11648332271312e-15	Golga7	other
2.55822171398248e-19	-0.805287927179674	0.328	0.449	8.33750038804029e-15	Setd1a	other
2.60272606888397e-19	0.565742093022157	0.509	0.337	8.48254453109974e-15	Cnot11	other
2.82887344674428e-19	0.240396269945977	0.979	0.949	9.21958145028428e-15	Bcas2	other
2.84992151117841e-19	-1.14308165795737	0.144	0.272	9.28817919708155e-15	Rpl36-ps2	other
2.93162777560374e-19	0.620938438046602	0.497	0.344	9.55446808347014e-15	Nudt16l1	other
3.09697356867745e-19	0.664219310285642	0.449	0.293	1.00933465576767e-14	4632427E13Rik	other
3.10202149418449e-19	-0.813557687667382	0.335	0.467	1.01097982516967e-14	Rps18-ps5	other
3.14339734325528e-19	-0.99984882401183	0.236	0.369	1.02446462814033e-14	Fbxl19	other
