p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.140542598494512	0.188315319070963	0.389	0.309	1	Mycbp2	other
0.140629253946604	1.20344967600495	0.036	0.017	1	Eme2	other
0.140671775175607	0.469128147566826	0.127	0.087	1	Dennd5a	other
0.14080327469041	0.822901870921378	0.041	0.02	1	Gm38574	other
0.140823550889229	-0.368114494931929	0.176	0.225	1	Sh3pxd2a	other
0.140911515608757	-0.540559872817543	0.127	0.169	1	Mapk7	other
0.141149340128963	1.11051055523455	0.036	0.017	1	Camsap3	other
0.141159787025276	0.203929925278866	0.683	0.624	1	Hnrnph3	other
0.141203391900843	-0.943581805159228	0.014	0.034	1	B430319F04Rik	other
0.141232546849666	0.4177172749724	0.186	0.138	1	Rbm45	other
0.14125493393206	0.57493986054627	0.063	0.037	1	Cxxc4	other
0.141289067115724	-0.535690218527739	0.09	0.129	1	Ermp1	other
0.14135514853009	1.29453980171073	0.077	0.048	1	Gm26737	other
0.141419448872784	0.355800824528427	0.09	0.056	1	Lca5	other
0.141670903435844	1.13894333392206	0.036	0.017	1	AV356131	other
0.141670903435844	1.26805160572795	0.036	0.017	1	Tsku	other
0.141670903435844	1.16609746840723	0.036	0.017	1	Gsc	other
0.141734517474532	0.16304453315673	0.29	0.225	1	Gtf2h4	other
0.14173764543459	-0.575453386928348	0.186	0.225	1	Guf1	other
0.141890478094639	0.13819407962912	0.299	0.228	1	Kif23	other
0.141952020910197	-0.731241274198661	0.072	0.107	1	Slc26a2	other
0.14197756120283	0.271550945911536	0.231	0.171	1	Trmt1	other
0.142238429224339	-0.480463788770719	0.163	0.205	1	Pigq	other
0.142353000523868	0.333526461702191	0.376	0.303	1	Nectin1	other
0.142369045430535	0.255434826572898	0.09	0.056	1	Gm43484	other
0.142374337019722	0.33737006315879	0.167	0.118	1	Cyb5r4	other
0.142400492997418	0.300358054489572	0.14	0.096	1	Aldh5a1	other
0.142402133528117	0.171171235105326	0.643	0.537	1	Rp9	other
0.142718470427919	1.08813957866922	0.036	0.017	1	Nacc2	other
0.142718470427919	1.10032446056066	0.036	0.017	1	1700025A08Rik	other
0.1427190221089	-0.358185120430188	0.33	0.365	1	Ccnt1	other
0.142723147149752	0.877565125971818	0.059	0.034	1	Tmem229a	other
0.142762135569247	0.654020807663875	0.041	0.02	1	Frrs1	other
0.142762135569247	0.616006582257758	0.041	0.02	1	Vwa5a	other
0.142802889808354	0.522695636190065	0.086	0.053	1	Apoo	other
0.142868842860036	0.325416899467081	0.502	0.421	1	Pitpna	other
0.143059016975312	0.392859202916818	0.118	0.079	1	Arl10	other
0.143162518885846	0.713420687615548	0.063	0.037	1	Shisa5	other
0.143244478603903	1.07632586786086	0.036	0.017	1	Pusl1	other
0.143255103909551	0.695633315863601	0.041	0.02	1	Atg4a	other
0.1433480739365	0.280525805684849	0.344	0.281	1	Ubl4a	other
0.143455578981198	0.388974141469787	0.086	0.053	1	Cdkn3	other
0.143498634768635	-0.1640103394419	0.335	0.39	1	Actg1	other
0.143739461372286	-0.875524980129699	0.014	0.034	1	Klk8	other
0.143771972885916	1.05693704072175	0.036	0.017	1	Gm29361	other
0.143782780501895	0.464316891171658	0.086	0.053	1	Gm15387	other
0.144131212314828	-0.251242944841454	0.335	0.393	1	Hirip3	other
0.144161103811368	0.298345906021108	0.33	0.256	1	Fdft1	other
0.144240339465476	0.149966349574319	0.661	0.607	1	Ccnl1	other
0.144300955507598	1.12638841508075	0.036	0.017	1	Gm49883	other
0.144365854711876	0.174543778335545	0.511	0.433	1	Pgrmc1	other
0.144366406690535	0.343051703786592	0.131	0.09	1	3110056K07Rik	other
0.144500209109207	-1.50608309598811	0.018	0.039	1	Ghr	other
0.144529287768723	-0.528742123080991	0.113	0.154	1	Sco1	other
0.144616658783721	0.476127451654976	0.081	0.051	1	Nmnat1	other
0.144702768459422	0.735454861592098	0.063	0.037	1	Zbtb39	other
0.144731053619668	0.289917072265282	0.136	0.093	1	Mtg1	other
0.144882443994199	-0.278773875128304	0.525	0.551	1	Gpatch4	other
0.145195205759617	0.267648849463637	0.244	0.185	1	Zdhhc16	other
0.14522325755679	-0.296533543696071	0.412	0.43	1	Rpl28-ps1	other
0.145226492430408	0.441353960313678	0.068	0.039	1	Rnf141	other
0.145227665960475	0.0961230025250934	0.928	0.862	1	Psmb2	other
0.145240044997833	0.611980610295141	0.041	0.02	1	Hdac10	other
0.145253094927818	0.166513277927941	0.267	0.199	1	Taf6	other
0.145342934691128	-0.216296525799327	0.629	0.649	1	Ncam1	other
0.145428808494841	0.144536382220645	0.163	0.115	1	Prr3	other
0.145481035431593	0.265616054952546	0.14	0.096	1	Nsl1	other
0.145509860563159	-0.50259352612864	0.195	0.239	1	Nrip1	other
0.145798934999255	-0.339797315710049	0.335	0.365	1	Gm3511	other
0.145896855675286	0.827643965372672	0.036	0.017	1	Tmem120b	other
0.145913399606372	-1.4191469358893	0.018	0.039	1	Gm37968	other
0.145953869732051	-0.401855810160083	0.267	0.303	1	Abcg2	other
0.145958297663323	0.306256543881892	0.226	0.174	1	Ift81	other
0.146042092236092	1.45140005244816	0.032	0.014	1	5330431K02Rik	other
0.146042092236092	1.38111162685253	0.032	0.014	1	Gm16386	other
0.14608473449272	0.0441635893158745	1	1	1	Rps3a3	other
0.146084759684056	0.0524353274966787	1	1	1	Rpl9	other
0.146158831230104	0.130991371061791	0.661	0.573	1	Ssbp3	other
0.146201283188824	0.258642484216636	0.398	0.315	1	Cbr1	other
0.146311001423441	0.53431990165157	0.081	0.051	1	Robo1	other
0.146431813896072	0.782407815971669	0.036	0.017	1	Acap3	other
0.14654729657986	0.150587536621828	0.29	0.228	1	Smad1	other
0.146968271552408	0.995599869414003	0.036	0.017	1	Gm42521	other
0.147101345394805	0.390901097782782	0.127	0.087	1	Tpst2	other
0.147111031519284	0.137481020488776	0.231	0.169	1	Mrgbp	other
0.147133422669407	0.128031978404265	0.344	0.275	1	Fopnl	other
0.147198466867682	1.3106962618818	0.032	0.014	1	Fkbp14	other
0.147261538002914	-0.565133344261882	0.063	0.098	1	2900052L18Rik	other
0.147349854412471	0.228092873455508	0.471	0.399	1	Fen1	other
0.147453809065502	0.12321669723622	0.543	0.447	1	Snf8	other
0.147506230848737	0.800530320111619	0.036	0.017	1	Gm45051	other
0.147584981033843	0.51630625242227	0.122	0.084	1	Vps53	other
0.147779273155384	1.18191921331319	0.032	0.014	1	Itga1	other
0.147805260580998	0.386111079406991	0.113	0.076	1	Tmem243	other
0.147917129374712	0.245358137541914	0.253	0.191	1	Msl2	other
